Thread started: 0
f7f0104a (.text), f7eeae30 (__get_cpu_features), 
f7ef3fc1 (.text), f7ee9cd0 (_dl_rtld_di_serinfo), 
f7f0200c (_dl_rtld_di_serinfo), f7ef6930 (_dl_catch_exception), 
f7f020f5 (.text), f7eea7b0 (_dl_catch_error), 
f7ef66e9 (Unknown), eca941f0 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), eca9a660 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecaae200 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc476b0 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc434c0 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc45770 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc496d0 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc45b90 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc48d80 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc48970 (_dl_rtld_di_serinfo), 
f7ef66e9 (Unknown), ecc50590 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), ecb1a5f0 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca93270 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca92cc0 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca931c0 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca92d30 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca93fb0 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca94320 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), ecb1a6e0 (_dl_rtld_di_serinfo), 
f7ef541b (Unknown), eca92c80 (_dl_rtld_di_serinfo), 
f7ef874b (_init), eca2dd20 (_dl_rtld_di_serinfo), 
ecb49006 (_dl_rtld_di_serinfo), f7ef2eb0 (_Unwind_Find_FDE), 
f7ef8789 (.text), eca2d720 (_dl_rtld_di_serinfo), 
f7ef8789 (.text), eca2d780 (_dl_rtld_di_serinfo), 
f7ef8789 (.text), eca2d820 (_dl_rtld_di_serinfo), 
f7ef874b (_init), ecc16418 (_dl_rtld_di_serinfo), 
f7ef8789 (.text), ecc16680 (_dl_rtld_di_serinfo), 
eca2df2f (__libc_csu_init), 566fd1b0 (__libc_start_main), 
566fd1f4 (frame_dummy), 56675a40 (__libc_csu_init), 
eca2df9d (main), 56674140 (__libc_start_main), 
eca8f818 (__libc_malloc), eca8f950 (__libc_malloc), 
ecb466a5 (.text), f7ee9cd0 (_dl_addr), 
ecb4681d (.text), f7ee9ce0 (_dl_addr), 
eca8d4d5 (__default_morecore), eca90f20 (_IO_str_seekoff), 
ecb03685 (__kernel_vsyscall), f7ee8070 (brk), 
eca8d710 (__default_morecore), eca90f20 (_IO_str_seekoff), 
ecb079bd (__kernel_vsyscall), f7ee8070 (mmap), 
eca5da07 (_IO_default_xsputn), eca88cc0 (vfprintf), 
eca5e35e (_IO_default_xsputn), eca88cc0 (vfprintf), 
eca5dee4 (_IO_default_xsputn), eca88cc0 (vfprintf), 
eca7cc04 (_IO_file_setbuf), eca856f0 (setbuffer), 
eca88f53 (_IO_file_sync), eca85550 (_IO_default_xsgetn), 
eca7cc2e (_IO_file_setbuf), eca856f0 (setbuffer), 
eca88c98 (_IO_file_underflow), eca87a30 (_IO_default_uflow), 
eca88c15 (_IO_file_doallocate), eca7a0b0 (_IO_doallocbuf), 
eca7a10e (_IO_file_stat), eca867a0 (_IO_file_doallocate), 
ecaf9bee (__kernel_vsyscall), f7ee8070 (__fxstat64), 
eca87b75 (_IO_file_read), eca86e50 (_IO_file_underflow), 
ecafa740 (__kernel_vsyscall), f7ee8070 (__read), 
Thread finished: 0
nderflow), ecb74280 (_IO_default_uflow), 
56631d03 (gtp_loadsgf), 56636c30 (gtp_main_loop), 
ecbe41d7 (__kernel_vsyscall), f7fd2070 (open), 
ecb71143 (_IO_file_close), ecb6f6e0 (_IO_file_close_it), 
ecbe51ca (__kernel_vsyscall), f7fd2070 (__close_nocancel), 
ecb642fd (_IO_file_finish), ecb71270 (fclose), 
ecb4a3ce (_IO_file_xsputn), ecb70e80 (vfprintf), 
ecb70f3d (_IO_file_overflow), ecb71ce0 (_IO_file_xsputn), 
ecb6f817 (_IO_file_write), ecb707c0 (_IO_file_setbuf), 
ecbe4810 (__kernel_vsyscall), f7fd2070 (write), 
ecb656be (_IO_file_xsputn), ecb70e80 (_IO_fwrite), 
56631d03 (gtp_gg_genmove), 56639030 (gtp_main_loop), 
565fb1cd (prepare_for_match), 565fa7f0 (matchpat_goal_anchor), 
565fb1e7 (matchpat_loop), 565fa920 (matchpat_goal_anchor), 
565fb1ee (prepare_for_match), 565fa7f0 (matchpat_goal_anchor), 
565fb208 (matchpat_loop), 565fa920 (matchpat_goal_anchor), 
565fb21d (prepare_for_match), 565fa7f0 (matchpat_goal_anchor), 
565fb237 (matchpat_loop), 565fa920 (matchpat_goal_anchor), 
565fad79 (defense_callback), 5662bf40 (matchpat_loop), 
5662bf85 (autohelperdefpat0), 56655ad0 (defense_callback), 
